Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,675650,0,2,0,0,0,0,0,0,0,0,0,0,0,2.960112484,675650,0,675650,675650,0,0,0,0,0,675650,675650,0,675650,675650,0,0,0,0,0,40,0,2.960112484,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
6,846619,1,2,0,270,0,0,0,0,170,100,135,49.49747468,318.9155925,3.543506583,423309.5,542293.6255,806769,39850,0,0,0,0,0,806769,806769,0,806769,806769,0,1,0,0,20,40,1.181168861,2.362337722,0,170,92.5,69.94045086,4891.666667,0,0,0,1,1,0,0,0,2,123.3333333,0,135,0,0,0,0,0,0,1,0,2,270,-1,8092,0,0,0,0,0,0,0,0,0,0,No Label
6,2505055,4,2,1196,0,598,0,299,345.255461,0,0,0,0,477.4346272,2.395156993,501011,488593.1936,1071899,275,1923628,641209.3333,565140.4231,1071899,1290,581152,581152,0,581152,581152,0,0,0,0,80,64,1.596771328,0.798385664,0,598,170.8571429,291.7941218,85143.80952,0,1,0,0,0,0,0,0,0,199.3333333,299,0,0,0,0,0,0,0,4,1196,2,0,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
6,692568,2,2,264,0,264,0,132,186.6761902,0,0,0,0,381.1900059,5.77560615,230856,399294.9995,691922,0,692568,692568,0,692568,692568,646,646,0,646,646,0,0,0,0,40,40,2.887803075,2.887803075,0,264,52.8,118.0643892,13939.2,0,0,0,0,1,0,0,0,1,66,132,0,0,0,0,0,0,0,2,264,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
6,119993923,136,141,444,170240,444,0,3.264705882,38.0726859,1280,0,1207.375887,297.1715363,1422.438701,2.308450237,434760.5906,1046793.506,7367794,41,1.19E+08,880694.7704,1383477.586,7407987,1536,1.20E+08,857099.45,1438882.629,7408243,824,0,0,0,0,4448,4568,1.13339073,1.175059507,0,1280,613.971223,639.5770031,409058.7429,0,1,0,0,0,0,0,0,1,616.1877256,3.264705882,1207.375887,0,0,0,0,0,0,136,444,141,170240,-1,131,1,0,3227178.75,4932945.13,1.05E+07,92477,7047779.75,272933.5592,7367794,6717212,No Label
17,3355943,1,3,42,266,42,42,42,0,172,47,88.66666667,72.16878365,91.77748251,1.191915357,1118647.667,1361322.695,2635490,3027,0,0,0,0,0,3355943,1677971.5,2368729.228,3352916,3027,0,0,0,0,8,24,0.297978839,0.893936518,42,172,71,56.50221235,3192.5,0,0,0,0,0,0,0,0,3,88.75,42,88.66666667,0,0,0,0,0,0,1,42,3,266,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
6,119395642,126,145,438,174080,438,0,3.476190476,39.02014132,1280,0,1200.551724,309.9098868,1461.678141,2.269764587,442206.0815,1023481.147,8307540,0,1.18E+08,947162.344,1360861.223,8354788,663,1.19E+08,828860.2153,1378792.679,8348301,0,0,0,0,0,4128,4696,1.0553149,1.214449687,0,1280,641.6102941,640.1155877,409747.9657,0,1,0,0,0,0,0,0,1,643.9778598,3.476190476,1200.551724,0,0,0,0,0,0,126,438,145,174080,-1,131,1,0,2090293,3379522.497,7972472,119057,6275025.4,1167380.746,8307540,5565412,No Label
6,119641344,128,140,454,168960,454,0,3.546875,40.12830983,1280,0,1206.857143,298.1745076,1416.015521,2.24002833,448094.9213,972977.9804,7464401,0,1.19E+08,934181.9134,1264318.469,7464619,59,1.20E+08,860439.8273,1314518.771,7506302,0,0,0,0,0,4180,4536,1.069864277,1.170164053,0,1280,629.7918216,640.0191355,409624.4938,0,1,0,0,0,0,0,0,1,632.141791,3.546875,1206.857143,0,0,0,0,0,0,128,454,140,168960,-1,131,1,0,4197552,5390690.796,1.03E+07,69543,6649583,1019080.045,7464401,5506934,No Label
6,119689134,130,142,438,171520,438,0,3.369230769,38.41514125,1280,0,1207.887324,296.1785713,1436.70519,2.272553831,441657.321,1046934.382,8183517,0,1.19E+08,920076.155,1389045.632,8223496,1724,1.20E+08,848858.1348,1423999.902,8223620,0,0,0,0,0,4244,4600,1.086147052,1.186406779,0,1280,629.8827839,640.0369367,409647.2803,0,1,0,0,0,0,0,0,1,632.1985294,3.369230769,1207.887324,0,0,0,0,0,0,130,438,142,171520,-1,131,1,0,3547388.25,5533885.823,1.18E+07,217208,6865345.75,1017797.627,8183517,5700569,No Label
6,119942196,128,138,444,166400,444,0,3.46875,39.24442636,1280,0,1205.797101,300.2111461,1391.036729,2.21773495,452612.0604,948752.5546,7113365,0,1.19E+08,936549.4331,1219521.633,7153323,1650,1.20E+08,875197.7007,1283272.026,7154376,0,0,0,0,0,4180,4472,1.067180728,1.150554222,0,1280,624.8838951,639.9336414,409515.0654,0,1,0,0,0,0,0,0,1,627.2330827,3.46875,1205.797101,0,0,0,0,0,0,128,444,138,166400,-1,131,1,0,3882346.5,5189192.12,1.16E+07,207489,6471283,769639.7446,7113365,5410975,No Label
0,102646139,2,1,0,0,0,0,0,0,0,0,0,0,0,0.029226623,5.13E+07,20018.90008,5.13E+07,5.13E+07,5.13E+07,5.13E+07,0,5.13E+07,5.13E+07,0,0,0,0,0,0,0,0,0,0,0,0.019484415,0.009742208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.13E+07,20018.90008,5.13E+07,5.13E+07,No Label
0,108469150,12,1,0,0,0,0,0,0,0,0,0,0,0,0.119849745,9039095.833,6688908.476,1.99E+07,1127664,1.07E+08,9742449.091,6533416.384,1.99E+07,1127664,0,0,0,0,0,0,0,0,0,0,0,0.110630534,0.009219211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,2343665.5,1719685.813,3559667,1127664,1.15E+07,5785924.232,1.99E+07,5000015,No Label
6,118885830,532,424,736571,0,1400,210,1384.531955,112.0587892,0,0,0,0,6195.616416,8.04132839,124487.7801,391217.522,7367732,0,1.19E+08,223890.2467,508642.2376,7367827,0,1.19E+08,281053.539,550632.464,7367825,0,0,0,0,0,10640,13208,4.474881489,3.566446901,0,1400,769.6666667,693.3333156,480711.0865,0,0,0,0,1,0,0,0,0,770.4717573,1384.531955,0,0,0,0,0,0,0,532,736571,424,0,-1,16384,532,0,1.00E+07,0,1.00E+07,1.00E+07,7367732,0,7367732,7367732,No Label
6,28171241,93,84,23159,89477,1400,0,249.0215054,517.9764553,1400,0,1065.202381,586.7246184,3998.261915,6.283003294,160063.8693,479701.8066,4160037,0,2.75E+07,299106.3043,713779.7222,5236993,0,2.40E+07,289291.6145,688583.3919,4045336,0,0,0,0,0,1860,1788,3.301239019,2.981764275,0,1400,632.7865169,685.0280372,469263.4118,0,1,0,0,0,0,0,0,0,636.3615819,249.0215054,1065.202381,0,0,0,0,0,0,93,23159,84,89477,-1,501,26,0,0,0,0,0,0,0,0,0,No Label
6,0,1,1,0,24,0,0,0,0,24,24,24,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
6,86679050,5,6,5,1,1,1,1,0,1,0,0.166666667,0.40824829,0.069220879,0.126904944,8667905,2.35E+07,7.56E+07,157358,8.55E+07,2.14E+07,4.08E+07,8.25E+07,999446,8.67E+07,1.73E+07,3.32E+07,7.68E+07,1412697,0,0,0,0,100,180,0.057684066,0.069220879,0,1,0.583333333,0.514928651,0.265151515,0,0,0,0,1,0,0,0,1,0.636363636,1,0.166666667,0,0,0,0,0,0,5,5,6,1,-1,222,5,0,9923946,0,9923946,9923946,7.56E+07,0,7.56E+07,7.56E+07,No Label
6,1696828,3,5,248,179,124,0,82.66666667,71.59143338,179,0,35.8,80.05123359,251.6460124,4.71467939,242404,323512.6483,796658,0,801548,400774,559864.5219,796658,4890,1696828,424207,612131.4102,1298069,0,0,0,0,0,60,124,1.768004771,2.946674619,0,179,47.44444444,72.91623809,5316.777778,0,1,0,0,0,0,0,0,1,53.375,82.66666667,35.8,0,0,0,0,0,0,3,248,5,179,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
6,903,1,1,0,0,0,0,0,0,0,0,0,0,0,2214.839424,903,0,903,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1107.419712,1107.419712,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
6,4910981,7,6,1324,557,622,0,189.1428571,297.1371336,287,0,92.83333333,143.9172216,383.0191972,2.647128954,409248.4167,498568.9777,1233118,0,4221507,703584.5,552715.1135,1233118,953,3858481,771696.2,832196.2291,2008820,0,0,0,0,0,140,144,1.425377129,1.221751825,0,622,134.3571429,229.1642364,52516.24725,0,1,0,0,0,0,0,0,0,144.6923077,189.1428571,92.83333333,0,0,0,0,0,0,7,1324,6,557,-1,501,3,0,0,0,0,0,0,0,0,0,No Label
6,12019992,25,20,13478,16429,1400,0,539.12,618.2335265,1400,0,821.45,681.2209221,2488.104817,3.743762891,273181.6364,491739.4426,1748157,0,1.14E+07,474743.3333,618344.1873,1748157,0,1.20E+07,632631.1579,1076847.76,3960939,42585,0,0,0,0,512,424,2.079868273,1.663894618,0,1400,650.1521739,655.0325172,429067.5986,0,1,0,0,0,0,0,0,0,664.6,539.12,821.45,0,0,0,0,0,0,25,13478,20,16429,-1,16381,13,0,0,0,0,0,0,0,0,0,No Label
6,1888,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,16419.49153,2118.644068,629.3333333,756.98701,1492,76,1568,784,1001.263202,1492,76,0,0,0,0,0,0,0,0,0,60,20,1588.983051,529.6610169,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
6,402,1,1,0,24,0,0,0,0,24,24,24,0,59701.49254,4975.124378,402,0,402,402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,2487.562189,2487.562189,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
6,104883,0,2,0,31,0,0,0,0,31,0,15.5,21.92031022,295.5674418,19.06886721,104883,0,104883,104883,0,0,0,0,0,104883,104883,0,104883,104883,0,0,0,0,0,40,0,19.06886721,0,31,10.33333333,17.89785834,320.3333333,0,0,0,0,1,0,0,0,0,15.5,0,15.5,0,0,0,0,0,0,0,0,2,31,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
6,119170778,13,14,14180,2830,1400,0,1090.769231,514.0557936,829,0,202.1428571,349.5975394,142.7363342,0.22656561,4583491.462,1.10E+07,4.50E+07,0,8.76E+07,7300836.333,1.43E+07,4.73E+07,0,1.19E+08,9165840.308,1.48E+07,4.67E+07,131,0,0,0,0,272,316,0.109087146,0.117478464,0,1400,607.5357143,622.5474239,387565.295,0,0,0,0,1,0,0,0,1,630.037037,1090.769231,202.1428571,0,0,0,0,0,0,13,14180,14,2830,-1,2046,12,0,3250907,1464989.22,4635753,1717149,2.74E+07,1.38E+07,4.50E+07,1.59E+07,No Label
0,119112004,119,121,0,0,0,0,0,0,0,0,0,0,0,2.014910269,498376.5858,498727.6532,1003669,1410,1.18E+08,1000931.653,1505.519148,1006795,999555,1.19E+08,992600.0333,91211.1692,1012541,2176,0,0,0,0,0,0,0.999059675,1.015850594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119,0,121,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,62371166,12,14,2862,1470,318,0,238.5,143.8209114,773,0,105,208.507148,69.455171,0.41685929,2494846.64,7813598.761,3.97E+07,123,5.57E+07,5064311.909,1.32E+07,4.47E+07,148837,6.24E+07,4797782,1.07E+07,3.97E+07,50150,0,1,0,0,264,364,0.192396596,0.224462695,0,773,167.1481481,186.8839014,34925.59259,0,0,0,1,1,0,0,0,1,173.5769231,238.5,105,0,0,0,0,0,0,12,2862,14,1470,-1,2,9,0,8472004,0,8472004,8472004,3.97E+07,0,3.97E+07,3.97E+07,No Label
6,90426329,15,11,638,246,58,0,42.53333333,26.54878708,58,0,22.36363636,25.88154836,9.775913827,0.287526877,3617053.16,1.00E+07,3.74E+07,230,8.99E+07,6419463,1.38E+07,4.00E+07,109541,9.04E+07,9038536.4,1.59E+07,3.94E+07,153059,0,1,0,0,312,292,0.165880891,0.121645987,0,58,34.88888889,27.52807425,757.7948718,0,0,0,1,1,0,0,0,0,36.23076923,42.53333333,22.36363636,0,0,0,0,0,0,15,638,11,246,-1,2046,11,0,7762100.5,2655400.217,9639752,5884449,3.68E+07,827646.5671,3.74E+07,3.62E+07,No Label
6,13238158,15,14,5195,7901,1400,0,346.3333333,520.804963,1400,0,564.3571429,660.8701266,989.261497,2.190637096,472791.3571,1360402.15,7048447,0,1.24E+07,887641,1853690.233,7048447,0,6149519,473039.9231,769520.8996,2559260,0,0,0,0,0,336,316,1.133088153,1.057548943,0,1400,436.5333333,587.7020553,345393.7057,0,1,0,0,0,0,0,0,0,451.5862069,346.3333333,564.3571429,0,0,0,0,0,0,15,5195,14,7901,-1,2046,7,0,0,0,0,0,0,0,0,0,No Label
6,11471759,16,13,5797,6818,1400,0,362.3125,501.0515235,1400,0,524.4615385,643.7281537,1099.656992,2.527947109,409705.6786,607230.6494,1888857,0,1.07E+07,710830.0667,762535.7234,1888997,99,9619992,801666,926118.7181,3116415,0,0,0,0,0,320,332,1.394729439,1.13321767,0,1400,420.5,560.4775519,314135.0862,0,1,0,0,0,0,0,0,0,435,362.3125,524.4615385,0,0,0,0,0,0,16,5797,13,6818,-1,2050,8,0,0,0,0,0,0,0,0,0,No Label
6,6462578,14,11,5259,6818,1400,0,375.6428571,537.7217764,1400,0,619.8181818,657.4564348,1868.758876,3.868425263,269274.0833,486791.4022,1560880,0,5685785,437368.0769,589746.5862,1560880,0,5879592,587959.2,738496.3011,1718377,44162,0,0,0,0,280,256,2.166318147,1.702107116,0,1400,464.5,589.0001868,346921.22,0,1,0,0,0,0,0,0,0,483.08,375.6428571,619.8181818,0,0,0,0,0,0,14,5259,11,6818,-1,2046,7,0,0,0,0,0,0,0,0,0,No Label
6,15164055,11,11,5577,1382,1400,0,507,558.7638141,504,0,125.6363636,184.037101,458.9141888,1.450799275,722097.8571,1832903.043,8452321,0,1.44E+07,1443880.9,2668357.477,8863021,0,6711734,671173.4,738116.7846,2239004,201,0,0,0,0,220,256,0.725399637,0.725399637,0,1400,302.5652174,444.9966114,198021.9842,0,1,0,0,0,0,0,0,1,316.3181818,507,125.6363636,0,0,0,0,0,0,11,5577,11,1382,-1,501,7,0,0,0,0,0,0,0,0,0,No Label
6,560951,1,1,0,0,0,0,0,0,0,0,0,0,0,3.565373803,560951,0,560951,560951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1.782686901,1.782686901,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2046,0,0,0,0,0,0,0,0,0,0,No Label
6,0,1,1,0,24,0,0,0,0,24,24,24,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
6,13358585,23,25,10159,20886,1400,0,441.6956522,634.2131442,1400,0,835.44,670.2878163,2323.973684,3.593194938,284225.2128,560301.1692,2341211,0,1.24E+07,562230.5,826772.3,2996133,0,1.34E+07,556607.7083,990566.7454,3847808,874,0,0,0,0,484,548,1.721739241,1.871455697,0,1400,633.5714286,675.4442674,456224.9583,0,1,0,0,0,0,0,0,1,646.7708333,441.6956522,835.44,0,0,0,0,0,0,23,10159,25,20886,-1,16384,10,0,0,0,0,0,0,0,0,0,No Label
6,36479,5,2,31,1400,31,0,6.2,13.86362146,1400,0,700,989.9494937,39228.04901,191.8912251,6079.833333,13404.67795,33386,78,36270,9067.5,16371.16104,33577,78,33595,33595,0,33595,33595,0,0,0,0,112,40,137.0651608,54.82606431,0,1400,178.875,493.5282413,243570.125,0,0,0,0,1,0,0,0,0,204.4285714,6.2,700,0,0,0,0,0,0,5,31,2,1400,-1,16384,1,0,0,0,0,0,0,0,0,0,No Label
6,95220822,12,10,301,913,43,0,25.08333333,22.14193197,174,0,91.3,88.11110411,12.74931233,0.231041904,4534324.857,1.23E+07,4.28E+07,122,9.16E+07,8329020.909,1.68E+07,4.40E+07,46455,9.52E+07,1.06E+07,1.94E+07,4.65E+07,1543,0,1,0,0,264,248,0.126022857,0.105019047,0,174,54.65217391,67.19145556,4514.6917,0,0,0,1,1,0,0,0,0,57.13636364,25.08333333,91.3,0,0,0,0,0,0,12,301,10,913,-1,7467,7,0,3480393,1759888.369,4724822,2235964,4.15E+07,1777520.077,4.28E+07,4.03E+07,No Label
6,14051852,20,20,6555,11766,1400,0,327.75,520.5466636,1400,0,588.3,640.1019738,1303.813903,2.846599865,360303.8974,725510.0893,2687184,0,1.31E+07,686857.2632,979829.2424,2864492,0,1.41E+07,739498.2105,1099681.468,3747689,1055,0,0,0,0,436,460,1.423299932,1.423299932,0,1400,446.8536585,587.7248745,345420.528,0,1,0,0,0,0,0,0,1,458.025,327.75,588.3,0,0,0,0,0,0,20,6555,20,11766,-1,501,10,0,0,0,0,0,0,0,0,0,No Label
6,1067,1,2,0,24,0,0,0,0,24,0,12,16.97056275,22492.97095,2811.621368,533.5,13.43502884,543,524,0,0,0,0,0,524,524,0,524,524,0,1,0,0,20,40,937.2071228,1874.414246,0,24,12,13.85640646,192,0,0,0,1,1,0,0,0,2,16,0,12,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
6,103025439,21,11,13967,6180,1400,0,665.0952381,662.5266715,1400,0,561.8181818,678.3546002,195.5536438,0.310602899,3323401.258,6600672.866,2.40E+07,0,1.02E+08,5101225.25,7801471.64,2.40E+07,0,1.30E+07,1302365.1,1266631.57,3432232,0,0,0,0,0,456,268,0.203833152,0.106769746,0,1400,610.5151515,657.6913752,432557.9451,0,1,0,0,0,0,0,0,0,629.59375,665.0952381,561.8181818,0,0,0,0,0,0,21,13967,11,6180,-1,2050,15,0,1.77E+07,0,1.77E+07,1.77E+07,1.71E+07,6044678.215,2.40E+07,9198856,No Label
6,20032110,17,14,6595,6501,1400,0,387.9411765,558.9084754,1400,0,464.3571429,629.8926169,653.7504037,1.547515464,667737,1515393.202,7887313,0,1.90E+07,1189480.813,2408691.077,9748736,0,1.21E+07,934215.1538,1245771.54,3577170,44614,0,0,0,0,376,328,0.848637512,0.698877951,0,1400,409.25,578.4774231,334636.129,0,1,0,0,0,0,0,0,0,422.4516129,387.9411765,464.3571429,0,0,0,0,0,0,17,6595,14,6501,-1,2046,8,0,0,0,0,0,0,0,0,0,No Label
6,11572440,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1728244,1.16E+07,0,1.16E+07,1.16E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0864122,0.0864122,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
17,1000082,1,1,43,43,43,43,43,0,43,43,43,0,85.99294858,1.999836013,1000082,0,1000082,1000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.999918007,0.999918007,43,43,43,0,0,0,0,0,0,0,0,0,0,1,64.5,43,43,0,0,0,0,0,0,1,43,1,43,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
6,98611378,10,9,350,1482,350,0,35,110.6797181,741,0,164.6666667,326.7502869,18.57797789,0.192675535,5478409.889,1.59E+07,6.34E+07,0,9.76E+07,1.08E+07,2.17E+07,6.34E+07,5491,7.03E+07,8786037.375,2.21E+07,6.34E+07,0,0,0,0,0,248,228,0.101408176,0.091267359,0,741,91.6,235.400085,55413.2,0,1,0,0,0,0,0,0,0,96.42105263,35,164.6666667,0,0,0,0,0,0,10,350,9,1482,-1,131,1,0,3423390,0,3423390,3423390,6.34E+07,0,6.34E+07,6.34E+07,No Label
6,33534431,17,14,3701,8219,1400,0,217.7058824,398.0795719,1400,0,587.0714286,661.2467786,355.4555615,0.924423021,1117814.367,1660414.608,6083433,85,3.25E+07,2033356.812,1972986.808,6083433,2324,2.74E+07,2108455.538,2078817.641,5996833,41497,0,0,0,0,400,328,0.506941656,0.417481364,0,1400,372.5,550.9628522,303560.0645,0,1,0,0,0,0,0,0,0,384.516129,217.7058824,587.0714286,0,0,0,0,0,0,17,3701,14,8219,-1,2049,6,0,9993188,0,9993188,9993188,5956326,0,5956326,5956326,No Label
6,365804,1,2,0,0,0,0,0,0,0,0,0,0,0,8.201113164,182902,257795.5761,365191,613,0,0,0,0,0,613,613,0,613,613,0,0,0,0,20,40,2.733704388,5.467408776,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
0,101498281,3,1,0,0,0,0,0,0,0,0,0,0,0,0.039409534,3.38E+07,763174.2699,3.45E+07,3.30E+07,6.75E+07,3.37E+07,1059224.038,3.45E+07,3.30E+07,0,0,0,0,0,0,0,0,0,0,0,0.029557151,0.009852384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.38E+07,763174.2699,3.45E+07,3.30E+07,No Label
6,43283992,19,14,5707,8218,1400,0,300.3684211,517.7174487,1400,0,587,661.2601024,321.7124705,0.762406573,1352624.75,2136142.376,9741358,0,4.23E+07,2349130.278,2428986.127,9741358,0,3.35E+07,2577025.231,3307844.622,1.15E+07,0,0,0,0,0,440,352,0.43896136,0.323445213,0,1400,409.5588235,586.3102494,343759.7086,0,1,0,0,0,0,0,0,0,421.969697,300.3684211,587,0,0,0,0,0,0,19,5707,14,8218,-1,2050,7,0,0,0,0,0,0,0,0,0,No Label
6,3446863,1,1,0,1,0,0,0,0,1,1,1,0,0.29011887,0.580237741,3446863,0,3446863,3446863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.29011887,0.29011887,0,1,0.666666667,0.577350269,0.333333333,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
6,119711686,178,224,0,222632,0,0,0,0,1388,0,993.8928571,428.693528,1859.734897,3.358068151,298532.8828,764737.2675,6457116,0,1.19E+08,671644.7175,1054148.212,6497488,1339,1.20E+08,536822.565,975512.4212,6457293,0,0,0,0,0,5960,7168,1.486905798,1.871162353,0,1388,552.4367246,588.5828903,346429.8187,0,0,0,0,1,0,0,0,1,553.8109453,0,993.8928571,0,0,0,0,0,0,178,0,224,222632,-1,131,0,0,7.98E+07,0,7.98E+07,7.98E+07,6457116,0,6457116,6457116,No Label
0,194928,1,1,0,0,0,0,0,0,0,0,0,0,0,10.26019864,194928,0,194928,194928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.130099319,5.130099319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
0,194928,1,1,0,0,0,0,0,0,0,0,0,0,0,10.26019864,194928,0,194928,194928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.130099319,5.130099319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,119929804,190,233,0,235680,0,0,0,0,1388,28,1011.502146,433.1016756,1965.149547,3.527063214,284193.8483,740103.1912,7014546,0,1.20E+08,634330.4921,1019003.116,7055011,357,1.20E+08,516760.0819,952196.8865,7054505,0,0,0,0,0,6356,7456,1.584260073,1.942803142,0,1388,558.8679245,597.7059387,357252.3891,0,0,0,0,1,0,0,0,1,560.1891253,0,1011.502146,0,0,0,0,0,0,190,0,233,235680,-1,131,0,0,7.86E+07,0,7.86E+07,7.86E+07,7014546,0,7014546,7014546,No Label
6,119791902,169,202,0,207100,0,0,0,0,1388,28,1025.247525,476.2330924,1728.831386,3.097037394,323761.8973,786419.2729,6413766,0,1.20E+08,712807.0476,1057755.75,6453822,1528,1.20E+08,595775.4577,1004119.874,6454067,0,0,0,0,0,5724,6464,1.410779837,1.686257557,0,1388,560.1612903,620.466615,384978.8203,0,0,0,0,1,0,0,0,1,561.671159,0,1025.247525,0,0,0,0,0,0,169,0,202,207100,-1,131,0,0,7.94E+07,0,7.94E+07,7.94E+07,6413766,0,6413766,6413766,No Label
6,119969335,201,243,0,243384,0,0,0,0,1388,28,1001.580247,442.4148664,2028.718422,3.700945746,270811.14,728545.653,7006183,0,1.20E+08,599646.58,1006246.412,7006298,1289,1.20E+08,495740.0537,943089.6221,7046066,0,0,0,0,0,6744,7776,1.675428142,2.025517604,0,1388,549.8067416,597.0195708,356432.368,0,0,0,0,1,0,0,0,1,551.045045,0,1001.580247,0,0,0,0,0,0,201,0,243,243384,-1,131,0,0,7.60E+07,0,7.60E+07,7.60E+07,7006183,0,7006183,7006183,No Label
6,119850140,175,222,0,224128,0,0,0,0,1388,92,1009.585586,418.0251019,1870.068738,3.312470056,302651.8687,779863.4174,7088960,0,1.20E+08,688557.6667,1075632.73,7129564,3750,1.20E+08,542124.4932,993441.7075,7135398,0,0,1,0,0,5912,7104,1.460156826,1.852313231,0,1388,566.3517588,591.4445083,349806.6064,0,0,0,1,1,0,0,0,1,567.7783375,0,1009.585586,0,0,0,0,0,0,175,0,222,224128,-1,131,0,0,7.60E+07,0,7.60E+07,7.60E+07,7088960,0,7088960,7088960,No Label
